9519,1,Reserved,296,,
9520,1,Reserved_2,297,,
9521,1,BoF,300,,
9522,1,BoF_2,301,,
9523,1,BoF_3,302,,
9524,1,BoF_4,303,,
9525,1,BoF_5,304,,
9526,1,BoF_6,305,,
9527,1,BoF_7,306,,
9528,1,Reserved_3,307,,
9529,1,Reserved_4,313,,
9530,1,BoF_8,314,,
9531,1,BoF_9,315,,
9532,1,BoF_10,316,,
9533,1,BoF_11,317,,
9534,1,BoF_12,318,,
9535,1,BoF_13,319,,
9536,1,BoF_14,320,,
9537,1,BoF_15,321,,
9538,1,BoF_16,322,,
9539,1,Reserved_5,323,,
9540,1,Welcome_to_the_Astronomy_Miniconf_Jessica_Smith,324,,
9541,12,Māori_astronomy_Dr_Pauline_Harris_TBC,325,,http://youtu.be/N5c5HOmaXio
9542,1,Visualising_the_Open_Universe_Dr_Nicholas_Rattenbury,326,,
9543,1,Open_modelling_of_stars_and_galaxies_from_our_own_to_those_at_the_edge_of_the_observable_Universe_Dr_JJ_Eldgridge,327,,
9544,1,The_Square_Kilometre_Array_Hacking_the_Big_Bang_Nicolás_Erdödy,328,,
9545,1,Period_Analysis_of_light_curves_of_MoA_database_finding_periods_of_variable_stars_Man_Cheung_Alex_Li,329,,
9546,1,Data_Mining_the_MOA_Catalogue_Using_MachineLearning_Algorithms_Martin_Donachie,330,,
9547,1,GPUaccelerated_Modeling_of_Microlensing_Events_Ashna_Sharan,331,,
9548,1,Lightning_talks_Brief_presentations_from_miniconf_attendees,332,,
9549,12,Supporting_Debian_machines_for_friends_and_family,333,,http://youtu.be/-Jfk_GtLt0Q
9550,12,Panel_Getting_packages_into_Debian,334,,http://youtu.be/MDwTBJetaq8
9551,12,Packaging_Samba4_for_Debian,335,,http://youtu.be/SbhqHxsav5s
9552,12,Bootstrapping_a_new_programming_language,336,,http://youtu.be/USKBM3K_PXI
9553,1,Debian,337,http://lca2015.linux.org.au/schedule/30118/view_talk,
9554,1,Beakers_Hardware_Inventory_System,338,,
9555,1,Testing_the_cloud_in_the_cloud,339,,
9556,1,The_Best_Test_Data_is_Random_Test_Data,340,,
9557,1,Developers_sysadmins_and_everyone_else_Why_you_should_be_using_Serverspec,341,,
9558,1,Subunit2SQL_Tracking_Individual_Test_Results_in_OpenStacks_CI_System,342,,
9559,1,Corpus_collapsum_Partition_tolerance_of_Galera_put_to_test,343,,
9560,1,Kickstart_new_developers_using_Docker,344,,
9561,1,Large_Scale_Identification_of_Race_Conditions_In_OpenStack_CI,345,,
9562,1,Gerrit_Gertty_A_Daily_Habit,346,,
9563,1,Incorporating_the_Security_Development_Life_Cycle_and_Static_Code_Analysis_into_our_Everyday_Development_Lives_An_Overview_of_Theory_an,347,,
9564,1,Discussion_QA,348,,
9565,0,Cloud_Herding_Delivering_Services_Across_Multiple_Environments,349,,http://youtu.be/JuKj6NAWONc
9566,0,LXD,350,,http://youtu.be/XYEfnCacF7k
9567,0,Rocket_and_the_App_Container_Spec,351,,http://youtu.be/lM7g7DQoziI
9568,0,AWS_OpsWorks_Orchestration_War_Stories,352,,http://youtu.be/yblvI0pKFk8
9569,0,Slim_Application_Containers_from_Source,353,,http://youtu.be/9nl7vulrZ2I
9570,0,Containers_and_PCP_Performance_CoPilot,354,,http://youtu.be/HQ72sSJwP_o
9571,0,The_Challenges_of_Containerizing_your_Datacenter,355,,http://youtu.be/4qONYM7Q2-k
9572,0,Building_a_PaaS_with_Docker_Kubernetes_and_Hard_Work,356,,http://youtu.be/J0cXrJfmCAk
9573,0,How_Synchronous_Replication_and_Linux_Containers_Mesh_Together,357,,http://youtu.be/7MxOcJ8_eCs
9574,12,Cloud_Containers_and_Orchestration_Panel,358,,http://youtu.be/9KGmtBk2ctc
9575,0,Documentation_MiniConf_Opening,361,,
9576,0,David_Ryan,362,,http://youtu.be/jfnTXU1-Ero
9577,12,Finding_a_Great_Project_to_Work_On_or_Great_People_to_Work_on_Your_Project,363,,http://youtu.be/iEDLviNBquc
9578,1,Authorea_Open_Source_Tooling_for_Science_Writers_Dr_Maia_Sauren,364,,
9579,0,Every_Page_is_Page_One_A_demonstration_involving_bears_and_Play_Doh,365,,http://youtu.be/qjdSBjLxRe0
9580,0,Why_so_many_Open_Source_Projects_Fail_at_Documentation_and_How_You_Can_Get_it_Right,366,,http://youtu.be/qphIc-W7-Cs
9581,0,How_Volunteer_Technical_Writing_Got_Me_a_Job_at_the_Worlds_Hottest_Open_Source_Startup_Getting_paid_to_work_on_TWiki_Foswiki_and_Docker,367,,http://youtu.be/bcwq6oIZBPI
9582,12,Documentation_Swarms_and_Sprints_How_to_Bee_a_Runner_Alexandra_Settle,368,,http://youtu.be/zfWt12We9tg
9583,12,Tools_for_the_Documentation_Life_Cycle_The_Open_Source_Way,369,,http://youtu.be/FaPcI1CSG3w
9584,1,Farewell_Zac_Dover_Red_Hat,370,,
9585,1,Mass_automatic_roll_out_of_Linux_with_Windows_as_a_VM_guest_2,371,,
